"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","score","text"
"651",0,0,0,0,0,0,0,0,1,0,-1,"@Dev2Dust One of 2021's best movies snubbed by Oscars. One of Nic Cage's best performances"
"652",1,1,0,1,1,1,2,0,2,2,0,"Oscars and Filmfare who?
I believe in Nishant's birthday party.
<U+0001F602><U+0001F602><U+0001F602>

Agar kuch controversy nhi hui n toh samajh lena bhagwan meherban hai.
Warna aaj atom bomb bhi gir sakta hai<U+0001F602><U+0001F62D><U+0001F602><U+0001F64F>

#TejRan #TejasswiPrakash #KaranKundrra #TejRanFam"
"653",1,0,0,0,0,0,0,0,2,0,-2,"Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR"
"654",1,1,0,0,2,1,1,1,0,3,3,"The Snub That Still Hurts: ""What's Love Got to Do With It"" was a musical biopic that deserved better https://t.co/9xWFn08bFk"
"655",0,0,0,0,0,0,0,0,0,0,0,"nothing, just zendaya's heels at the oscars. https://t.co/xBFOTNKEHE"
"656",0,0,0,0,0,0,0,0,0,0,0,"@GucciStarboi I act drama and win oscars"
"657",1,0,0,0,0,0,1,0,1,0,-1,"Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa"
"658",0,0,1,0,1,0,0,2,1,1,0,"Jada Pinkett-Smith is a toxic, emotionally abusive spouse. Will Smith is in an emotional abusive relationship. #Oscars https://t.co/1NtrAPbRBN https://t.co/yqy1lPMJoP"
"659",1,0,0,0,0,0,0,0,1,0,-1,"On this week's episode of THE ONE-INCH BARRIER, #NickDeocampo and I discuss Japan's awardee at the 24th #Oscars: RASHOMON.

NOW STREAMING
https://t.co/shCaNtdhP6

#FilmTwitter #Podcast #PodcastHQ #PodernFamily https://t.co/lRROS9XJXt"
"660",0,0,0,0,0,0,0,0,0,1,1,"#Oscars material 
The first ever GHANAIAN  <U+0001F1EC><U+0001F1ED>  personality to nominated at the E! People's Choice Awards https://t.co/U8JFiYlCoH"
"661",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"662",1,0,0,0,0,0,0,0,2,0,-2,"Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR"
"663",1,0,0,0,0,0,0,0,2,0,-2,"Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR"
"664",1,1,0,1,1,1,2,0,2,2,0,"Oscars and Filmfare who?
I believe in Nishant's birthday party.
<U+0001F602><U+0001F602><U+0001F602>

Agar kuch controversy nhi hui n toh samajh lena bhagwan meherban hai.
Warna aaj atom bomb bhi gir sakta hai<U+0001F602><U+0001F62D><U+0001F602><U+0001F64F>

#TejRan #TejasswiPrakash #KaranKundrra #TejRanFam"
"665",0,1,0,1,1,0,0,0,2,1,-1,"I wanna thank my mum who brought me to this world, and the amazing friends here on the platform..

Oh wait this is not the Oscars..

ITS WAY BETTER <U+0001F62D><U+0001F62D>

See you soon baby @MSuppasit 

#MewSuppasit #<U+0E21><U+0E34><U+0E27><U+0E28><U+0E38><U+0E20><U+0E28><U+0E34><U+0E29><U+0E0F><U+0E4C> #Before430 https://t.co/JkHJ5Qqtyp"
"666",1,0,0,0,0,0,0,0,2,0,-2,"Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR"
"667",1,1,0,1,1,1,2,0,2,2,0,"Oscars and Filmfare who?
I believe in Nishant's birthday party.
<U+0001F602><U+0001F602><U+0001F602>

Agar kuch controversy nhi hui n toh samajh lena bhagwan meherban hai.
Warna aaj atom bomb bhi gir sakta hai<U+0001F602><U+0001F62D><U+0001F602><U+0001F64F>

#TejRan #TejasswiPrakash #KaranKundrra #TejRanFam"
"668",0,0,0,0,0,0,0,0,0,0,0,"timothée chalamet’s curls at the oscars https://t.co/04uilGdUEv"
"669",1,0,1,0,0,0,0,0,1,0,-1,"we are robbed because timothée chalamet still didn’t get his oscars for these roles AND I WILL NEVER SHIT UP ABOUT IT!! GIVE HIM HIS OSCARS ! https://t.co/4GAliJbgyl"
"670",0,0,0,0,0,0,0,1,0,0,0,"Here's what really happened after Will Smith slapped @chrisrock at the Oscars https://t.co/NNgl18M1dQ"
"671",1,0,0,0,0,0,1,2,1,0,-1,"Poll: Support for Will Smith Eroded Fast in Days Following Oscars Slap https://t.co/CRz4i84sCK"
"672",1,1,0,0,0,0,0,1,1,1,0,"@MweembaOust @WarrenMutendi Bro bro you deserve An OSCARs for being Stress-free!"
"673",1,1,0,0,0,0,0,1,1,1,0,"@MweembaOust @WarrenMutendi Bro bro you deserve An OSCARs for being Stress-free!"
"674",0,1,0,0,1,1,2,3,1,3,2,"Here’s the truth to why Will Smith didn’t leave the Oscars after slapping Chris Rock https://t.co/91XdZb7Uxx via @Latest Nigerian News and Entertainment"
"675",1,0,0,0,0,0,0,0,2,0,-2,"Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR"
"676",1,0,2,2,0,2,1,0,2,0,-2,"Hollywood will decree later whether #WillSmith should lose his Oscar. it would be a travesty bearing in mind rapist Harvey Weinstein has kept his two Oscars"
"677",0,1,0,0,1,0,1,2,0,1,1,"@SalMemeLord @Stonk_Trader1 This award show seems to have higher ratings than the Oscars"
"678",1,0,0,0,0,0,0,0,2,0,-2,"Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR"
"679",1,0,0,0,0,0,1,0,1,0,-1,"Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa"
"680",1,0,0,0,0,0,0,0,2,0,-2,"Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR"
"681",2,0,1,1,0,1,1,0,4,0,-4,"From what I’ve seen Jada is toxic. Will obviously has some issues, but the disrespect she exhibits is wild.I’m against violence, but before they take his Oscar,they better get Weinstein’s &amp; Polanski’s! #WeinsteinPolanski #sexualabuseawareness  #WillAndChris #Oscars #jadaistoxic https://t.co/Q7F36lpwOD"
"682",1,0,0,0,0,0,0,0,2,0,-2,"Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR"
"683",0,0,0,0,0,0,0,0,0,1,1,"Elliot Page says wearing a suit at the Oscars was the epitome of 'trans joy'
https://t.co/novd34OrZ7"
"684",0,1,0,0,0,0,0,1,0,2,2,"It's 'SAD' that @jadapsmith playing the lead role in a non urban film (#GIJANE2) is seen as a 'JOKE' or even  by #WillSmith &amp; #JPS as an 'INSULT'; instead of a REAL possibility. @justdemi got 11 million for #GIJANE, in 1997. @chrisrock @theacademy @cthagod
#Oscars #Oscars2022"
"685",1,1,0,1,1,1,3,1,3,1,-2,"Nicely captured <U+2066>@VikasReports<U+2069>. Guess the bar for reputation for pharma companies has been set the highest by its jury!!  The Pursuit of Unhappyness: what a slap at the Oscars says about Big Pharma’s chronic image issues

https://t.co/mVhKhXqvuQ https://t.co/0lLK3rxQNc"
"686",1,1,0,1,1,1,2,0,2,2,0,"Oscars and Filmfare who?
I believe in Nishant's birthday party.
<U+0001F602><U+0001F602><U+0001F602>

Agar kuch controversy nhi hui n toh samajh lena bhagwan meherban hai.
Warna aaj atom bomb bhi gir sakta hai<U+0001F602><U+0001F62D><U+0001F602><U+0001F64F>

#TejRan #TejasswiPrakash #KaranKundrra #TejRanFam"
"687",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"688",0,2,0,0,1,1,1,2,2,1,-1,"@EsotericCD I thought it was current, and was so worried for him.  I still am. He seems really ""off.""  I know he was the one in the wrong at the Oscars, but he seems really troubled and in need of help. I hope one of his team finds him that help, and convinces him to accept it."
"689",0,0,0,0,0,0,0,0,0,0,0,"<U+0001F6A8><U+0001F6A8><U+0001F6A8> Elliot Page has arrived at the #Oscars <U+0001F6A8><U+0001F6A8><U+0001F6A8> https://t.co/JrvFplYwg1"
"690",0,1,1,0,1,1,1,1,0,1,1,"Don't miss the #Oscars winning #CODAFilm, back in cinemas across the UK now! https://t.co/yznkb448nh https://t.co/0vgN1HT2L6"
"691",1,0,0,0,0,0,0,0,2,0,-2,"Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR"
"692",0,0,1,0,0,0,0,0,1,0,-1,"1973: Native American actor Sacheen Littlefeather boo'd (and cheered) by Hollywood at the Oscars before being mocked by Clint Eastwood and almost physically assaulted by John Wayne simply for asking that Indigenous people not to be dehumanized in film. #oldisgold https://t.co/y4xPW9DPmq"
"693",1,0,0,0,0,0,1,1,1,1,0,"Academy set to discuss sanctions for Smith over slap...
https://t.co/JqgedLPdM7"
"694",0,0,0,0,0,0,0,0,0,0,0,"@naomilovepage IM SORRY BUT THE PICYURES OF HIM AT THE OSCARS OR GEAMMYS OR WHATEVER THEY AHE"
"695",0,0,0,0,0,0,0,0,0,0,0,"@Raddsurfer @raginnation Is this pre or post Oscars?"
"696",1,1,0,1,1,1,2,0,2,2,0,"Oscars and Filmfare who?
I believe in Nishant's birthday party.
<U+0001F602><U+0001F602><U+0001F602>

Agar kuch controversy nhi hui n toh samajh lena bhagwan meherban hai.
Warna aaj atom bomb bhi gir sakta hai<U+0001F602><U+0001F62D><U+0001F602><U+0001F64F>

#TejRan #TejasswiPrakash #KaranKundrra #TejRanFam"
"697",1,1,0,1,1,1,2,0,2,2,0,"Oscars and Filmfare who?
I believe in Nishant's birthday party.
<U+0001F602><U+0001F602><U+0001F602>

Agar kuch controversy nhi hui n toh samajh lena bhagwan meherban hai.
Warna aaj atom bomb bhi gir sakta hai<U+0001F602><U+0001F62D><U+0001F602><U+0001F64F>

#TejRan #TejasswiPrakash #KaranKundrra #TejRanFam"
"698",2,0,1,2,0,1,1,3,2,1,-1,"WOKE Translation:  Incident = Assault

Poll: More Americans disapprove of Will Smith hitting Chris Rock a week following the Oscars incident https://t.co/DuGFqaGzyC via @Yahoo"
"699",0,1,1,0,1,1,1,1,0,1,1,"Don't miss the #Oscars winning #CODAFilm, back in cinemas across the UK now! https://t.co/yznkb448nh https://t.co/0vgN1HT2L6"
"700",1,0,0,0,0,0,0,0,2,0,-2,"Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR"
"701",1,1,0,1,1,1,2,0,2,2,0,"Oscars and Filmfare who?
I believe in Nishant's birthday party.
<U+0001F602><U+0001F602><U+0001F602>

Agar kuch controversy nhi hui n toh samajh lena bhagwan meherban hai.
Warna aaj atom bomb bhi gir sakta hai<U+0001F602><U+0001F62D><U+0001F602><U+0001F64F>

#TejRan #TejasswiPrakash #KaranKundrra #TejRanFam"
"702",0,0,0,0,0,0,0,0,0,0,0,"Our #blackish queen @TraceeEllisRoss is rocking the #Oscars Red Carpet! https://t.co/cP8jQTgd9g"
"703",1,0,0,0,0,0,1,0,1,0,-1,"Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa"
"704",0,0,0,0,0,0,0,0,0,0,0,"This. @joshrottenberg @GlennWhipp @sonaiyak @AmyKinLA @thewendylee @IndieFocus @jenyamato @latimes 
https://t.co/JuTAwYGIVS"
"705",0,0,0,0,0,0,0,0,0,0,0,"Somebody plz give Oscars to @RanaAyyub for this performance <U+0001F923><U+0001F923> https://t.co/PJ97tENhBh"
"706",1,0,0,0,0,0,0,0,2,0,-2,"Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR"
"707",0,0,1,0,0,1,0,1,1,2,1,"On #Offline with @jonfavs, @iamsambee joins to talk about how she’s burned out from our worsening political discourse and offer some motherly advice for future Oscars attendees. https://t.co/4UNRpJgoAk"
"708",1,1,0,1,1,1,2,0,2,2,0,"Oscars and Filmfare who?
I believe in Nishant's birthday party.
<U+0001F602><U+0001F602><U+0001F602>

Agar kuch controversy nhi hui n toh samajh lena bhagwan meherban hai.
Warna aaj atom bomb bhi gir sakta hai<U+0001F602><U+0001F62D><U+0001F602><U+0001F64F>

#TejRan #TejasswiPrakash #KaranKundrra #TejRanFam"
"709",1,0,0,0,0,0,1,0,1,0,-1,"Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa"
"710",0,1,0,0,0,0,0,1,0,2,2,"this is so inspiring....
after seeing this message, i felt so motivated. it changed my whole life, now i’m a successfull person. i got 10 olympic gold medals, 6 oscars, 7 padma shree awards. next year i’m planning to buy moon. it’s all happened because of you. thank you so much! https://t.co/qmRsUWTQZs"
"711",0,1,0,0,1,0,1,1,0,2,2,"It’s like the Oscars at @StoryhouseLive tonight… except @PaulieChronn and @SLYtheatremaker are the only guests… looking forward to sharing @withoutkatebush and @TheRsvpeople with the good people of Chester soon! https://t.co/8956zpKFfP"
"712",0,1,0,0,1,1,1,1,1,1,0,"@MBedlisi @isaac34617 @DarkOne_PR @demb32 @therealstiggyD @DiscussingFilm Samuel L's oscar is a honorary oscar. 
They are not good enough actors to get oscars. Cry some more bro"
"713",0,1,1,1,2,2,1,1,2,2,0,"@Smithpeteralb72 I've been going on about this since the Oscars. I love Liza it's a shame to see her health in such decline. So lovely of Lady Gaga to support her, we need more of that"
"714",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"715",1,0,0,0,0,0,0,0,2,0,-2,"Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR"
"716",0,0,0,0,0,0,0,0,0,0,0,"This movie should have won an #Oscars #redrawn @3YearLetterman https://t.co/SLmkYNExFT https://t.co/tk3Pw2FFz3"
"717",0,0,0,0,0,0,0,0,0,0,0,"Billie at the Oscars a few weeks ago! https://t.co/8b9qa8BsO7"
"718",1,0,0,0,0,0,1,0,1,0,-1,"Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa"
"719",1,0,1,0,0,0,1,1,2,1,-1,"Emmy Nominee David Oyelowo On ‘Ugly’ And Racially ‘Coded’ Encounter Following Will Smith-Chris Rock Oscars Slap (Video) https://t.co/iWWU6dG9IW via @samuelenoku https://t.co/EQM6DHlrJq"
"720",0,1,0,0,0,0,1,1,0,1,1,".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN"
"721",0,0,0,0,1,0,0,1,0,1,1,"the food at the pre oscars party <U+0001F62D> https://t.co/uwGlctXteD"
"722",0,0,0,0,0,0,0,1,0,2,2,"Watching King Richard, and no matter what you think of what he did at The Oscars, Will Smith 100% deserved to win Best Actor."
"723",2,1,0,0,1,2,1,2,2,1,-1,"Harvey Weinstein, Roman Polanski, Kevin Spacey, Mel Gibson... all still have their Oscars. Will Smith is really one vote away from losing his?! https://t.co/4U882VZq8K"
"724",0,0,0,0,0,0,0,0,0,0,0,"@toryboypierce They could always take away the Oscars from Weinstein, Polanski et al as well, if they wanted to."
"725",0,0,0,0,0,0,0,0,0,1,1,"Interesting right? 

#StocksThatSlap $MULN 
https://t.co/cOALZNkXca"
"726",0,0,0,0,0,0,0,0,0,0,0,"Somebody plz give Oscars to @RanaAyyub for this performance <U+0001F923><U+0001F923> https://t.co/PJ97tENhBh"
"727",0,3,0,0,3,0,3,3,0,3,3,"@GenuineJLY @Variety It is remarkable and much ado. In the early 70s I started watching The Oscars on Monday nights. At the time, a man ""streaked"" behind David Niven. His ""shortcomings"" were blocked or the flash was.just that. See youtube. I see award shows as entertainment.  Will can do Bdwy."
"728",1,0,0,0,0,0,1,0,1,0,-1,"Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa"
"729",1,0,0,0,0,0,0,0,2,0,-2,"Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR"
"730",1,1,1,1,1,1,0,1,1,3,2,"#TheNorthman REVIEW: HOLY ****. BLOODY. SHOCKING. This will sweep the 2023 Oscars. Robert Eggers does it again! This isn’t just another viking movie, tis one of the BEST dramas ever! GREAT action &amp; emotional too. A fitting end, while also setting up what’s next. @TheNorthmanFilm https://t.co/bnx9lBWNhx"
"731",2,0,1,0,0,0,1,0,2,0,-2,"You have to win Oscars to do this kinda shit. after i win i’m gonna slap the shit out of a few people. LOL • https://t.co/jnbpt4Vpb3 https://t.co/SJMezNsC0e"
"732",1,0,0,0,0,0,1,0,1,0,-1,"Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa"
